name,count,years,F,recent_count,recent_count_per_k,count_per_k,phonetic,phonetic_relative_f,other_spellings
adriano,2805,"[[1948, 5], [1949, 5], [1951, 5], [1952, 5], [1953, 5], [1954, 5], [1955, 5], [1956, 5], [1957, 10], [1958, 5], [1959, 10], [1960, 15], [1961, 10], [1962, 15], [1963, 15], [1964, 10], [1965, 15], [1966, 20], [1967, 10], [1968, 15], [1969, 20], [1970, 30], [1971, 35], [1972, 30], [1973, 30], [1974, 20], [1975, 20], [1976, 15], [1977, 20], [1978, 25], [1979, 30], [1980, 30], [1981, 35], [1982, 25], [1983, 25], [1984, 20], [1985, 20], [1986, 35], [1987, 15], [1988, 35], [1989, 25], [1990, 20], [1991, 25], [1992, 25], [1993, 20], [1994, 25], [1995, 25], [1996, 15], [1997, 30], [1998, 25], [1999, 20], [2000, 35], [2001, 45], [2002, 35], [2003, 40], [2004, 30], [2005, 60], [2006, 90], [2007, 95], [2008, 75], [2009, 90], [2010, 85], [2011, 70], [2012, 70], [2013, 125], [2014, 110], [2015, 85], [2016, 85], [2017, 85], [2018, 70], [2019, 90], [2020, 70], [2021, 70], [2022, 75], [2023, 70], [2024, 90]]",0.0,705.0,0.14655547852442538,0.08271603482035433,/a.dʁi.a.no/,0.0,"[{""name"": ""adriano"", ""relative_frequency"": 1.0}]"
adriel,1360,"[[1994, 5], [1996, 5], [1997, 10], [1998, 5], [1999, 5], [2000, 5], [2001, 10], [2002, 5], [2003, 10], [2004, 10], [2005, 15], [2006, 15], [2007, 15], [2008, 15], [2009, 15], [2010, 20], [2011, 30], [2012, 40], [2013, 40], [2014, 45], [2015, 40], [2016, 70], [2017, 65], [2018, 80], [2019, 80], [2020, 90], [2021, 125], [2022, 135], [2023, 170], [2024, 185]]",0.003676470588235294,1000.0,0.20788011138216367,0.040104744155323314,/a.dʁi.ɛl/,0.003676470588235294,"[{""name"": ""adriel"", ""relative_frequency"": 1.0}]"
adrien,109080,"[[1941, 190], [1942, 205], [1943, 175], [1944, 160], [1945, 165], [1946, 195], [1947, 185], [1948, 215], [1949, 200], [1950, 180], [1951, 170], [1952, 180], [1953, 170], [1954, 160], [1955, 145], [1956, 110], [1957, 95], [1958, 120], [1959, 95], [1960, 125], [1961, 75], [1962, 100], [1963, 95], [1964, 60], [1965, 65], [1966, 75], [1967, 60], [1968, 75], [1969, 90], [1970, 70], [1971, 100], [1972, 120], [1973, 105], [1974, 105], [1975, 145], [1976, 250], [1977, 345], [1978, 485], [1979, 670], [1980, 1125], [1981, 1705], [1982, 1770], [1983, 1775], [1984, 2225], [1985, 3035], [1986, 3680], [1987, 3910], [1988, 4200], [1989, 4175], [1990, 4220], [1991, 4355], [1992, 3850], [1993, 3480], [1994, 3915], [1995, 3910], [1996, 3630], [1997, 3910], [1998, 3615], [1999, 3635], [2000, 3630], [2001, 3395], [2002, 2860], [2003, 2405], [2004, 2350], [2005, 2165], [2006, 2025], [2007, 1765], [2008, 1575], [2009, 1505], [2010, 1350], [2011, 1340], [2012, 1305], [2013, 1060], [2014, 1145], [2015, 970], [2016, 890], [2017, 865], [2018, 785], [2019, 720], [2020, 645], [2021, 560], [2022, 495], [2023, 440], [2024, 385]]",0.0002291895856252292,5785.0,1.202586444345817,3.216636391516667,/a.dʁi.ɛ̃/,0.0002291895856252292,"[{""name"": ""adrien"", ""relative_frequency"": 1.0}]"
adèle,34270,"[[1941, 65], [1942, 75], [1943, 45], [1944, 50], [1945, 55], [1946, 75], [1947, 45], [1948, 45], [1949, 65], [1950, 50], [1951, 60], [1952, 50], [1953, 70], [1954, 40], [1955, 30], [1956, 40], [1957, 35], [1958, 30], [1959, 35], [1960, 35], [1961, 30], [1962, 50], [1963, 35], [1964, 30], [1965, 25], [1966, 30], [1967, 20], [1968, 25], [1969, 30], [1970, 10], [1971, 15], [1972, 15], [1973, 30], [1974, 10], [1975, 25], [1976, 45], [1977, 45], [1978, 50], [1979, 75], [1980, 75], [1981, 85], [1982, 85], [1983, 85], [1984, 125], [1985, 175], [1986, 155], [1987, 170], [1988, 195], [1989, 230], [1990, 275], [1991, 340], [1992, 370], [1993, 355], [1994, 375], [1995, 480], [1996, 445], [1997, 530], [1998, 490], [1999, 585], [2000, 585], [2001, 630], [2002, 645], [2003, 715], [2004, 705], [2005, 755], [2006, 770], [2007, 760], [2008, 730], [2009, 725], [2010, 505], [2011, 675], [2012, 1085], [2013, 1180], [2014, 1225], [2015, 1300], [2016, 1170], [2017, 1280], [2018, 1490], [2019, 1580], [2020, 1560], [2021, 1660], [2022, 1720], [2023, 1665], [2024, 1940]]",0.9995622993872192,14065.0,2.923833766590132,1.0105805751492132,/a.dɛl/,0.7820878494010268,"[{""name"": ""adel"", ""relative_frequency"": 0.21802624073017685}, {""name"": ""ad\u00e8le"", ""relative_frequency"": 0.7819737592698232}]"
adélaïde,2260,"[[1950, 5], [1952, 5], [1970, 5], [1971, 5], [1972, 5], [1973, 5], [1974, 5], [1975, 10], [1976, 5], [1977, 15], [1978, 15], [1979, 25], [1980, 40], [1981, 40], [1982, 40], [1983, 30], [1984, 30], [1985, 40], [1986, 45], [1987, 90], [1988, 50], [1989, 45], [1990, 40], [1991, 25], [1992, 15], [1993, 20], [1994, 25], [1995, 20], [1996, 30], [1997, 45], [1998, 30], [1999, 10], [2008, 5], [2010, 15], [2011, 50], [2012, 95], [2013, 85], [2014, 65], [2015, 65], [2016, 100], [2017, 105], [2018, 110], [2019, 120], [2020, 110], [2021, 135], [2022, 100], [2023, 130], [2024, 155]]",1.0,1065.0,0.2213923186220043,0.06664464837575786,/a.de.la.id/,1.0,"[{""name"": ""ad\u00e9la\u00efde"", ""relative_frequency"": 1.0}]"
adélie,1280,"[[1981, 5], [1984, 5], [1985, 5], [1986, 5], [1987, 10], [1988, 5], [1989, 10], [1990, 5], [1991, 5], [1992, 10], [1993, 10], [1994, 10], [1995, 5], [1996, 10], [1997, 15], [1998, 20], [1999, 5], [2010, 20], [2011, 45], [2012, 65], [2013, 70], [2014, 70], [2015, 65], [2016, 85], [2017, 95], [2018, 75], [2019, 105], [2020, 105], [2021, 95], [2022, 95], [2023, 80], [2024, 70]]",1.0,805.0,0.16734348966264176,0.037745641557951355,/a.de.li/,1.0,"[{""name"": ""ad\u00e9lie"", ""relative_frequency"": 1.0}]"
aedan,915,"[[2004, 5], [2005, 5], [2006, 5], [2007, 10], [2008, 20], [2009, 20], [2010, 25], [2011, 50], [2012, 50], [2013, 75], [2014, 70], [2015, 70], [2016, 115], [2017, 125], [2018, 95], [2019, 55], [2020, 40], [2021, 35], [2022, 20], [2023, 10], [2024, 15]]",0.0,510.0,0.10601885680490347,0.02698223595744179,/e.dan/,0.0,"[{""name"": ""aedan"", ""relative_frequency"": 1.0}]"
agathe,57390,"[[1941, 40], [1942, 40], [1943, 45], [1944, 25], [1945, 30], [1946, 30], [1947, 25], [1948, 30], [1949, 45], [1950, 15], [1951, 50], [1952, 35], [1953, 25], [1954, 35], [1955, 35], [1956, 25], [1957, 35], [1958, 25], [1959, 35], [1960, 30], [1961, 40], [1962, 50], [1963, 55], [1964, 65], [1965, 105], [1966, 80], [1967, 105], [1968, 110], [1969, 165], [1970, 185], [1971, 180], [1972, 185], [1973, 155], [1974, 165], [1975, 140], [1976, 180], [1977, 260], [1978, 255], [1979, 260], [1980, 300], [1981, 295], [1982, 320], [1983, 350], [1984, 400], [1985, 460], [1986, 525], [1987, 635], [1988, 685], [1989, 720], [1990, 775], [1991, 880], [1992, 945], [1993, 920], [1994, 955], [1995, 985], [1996, 1240], [1997, 1280], [1998, 1370], [1999, 1375], [2000, 1505], [2001, 1405], [2002, 1430], [2003, 1415], [2004, 1365], [2005, 1320], [2006, 1320], [2007, 1265], [2008, 1200], [2009, 1205], [2010, 1195], [2011, 1310], [2012, 1370], [2013, 1380], [2014, 1450], [2015, 1575], [2016, 1620], [2017, 1785], [2018, 1960], [2019, 1910], [2020, 1925], [2021, 2020], [2022, 1960], [2023, 1845], [2024, 1845]]",0.9987802753092874,16870.0,3.5069374790171013,1.6923612257897096,/a.ɡat/,0.9987802753092874,"[{""name"": ""agathe"", ""relative_frequency"": 1.0}]"
agnès,91420,"[[1941, 455], [1942, 495], [1943, 605], [1944, 615], [1945, 590], [1946, 890], [1947, 980], [1948, 1085], [1949, 1245], [1950, 1395], [1951, 1390], [1952, 1750], [1953, 1975], [1954, 1875], [1955, 2130], [1956, 2185], [1957, 2440], [1958, 2525], [1959, 2985], [1960, 3355], [1961, 3530], [1962, 3525], [1963, 3780], [1964, 3870], [1965, 3725], [1966, 3695], [1967, 3300], [1968, 3505], [1969, 3135], [1970, 2890], [1971, 2850], [1972, 2430], [1973, 2220], [1974, 1685], [1975, 1480], [1976, 1310], [1977, 1190], [1978, 1060], [1979, 990], [1980, 935], [1981, 840], [1982, 730], [1983, 600], [1984, 605], [1985, 525], [1986, 510], [1987, 405], [1988, 400], [1989, 340], [1990, 310], [1991, 295], [1992, 260], [1993, 255], [1994, 190], [1995, 215], [1996, 170], [1997, 160], [1998, 160], [1999, 145], [2000, 135], [2001, 140], [2002, 110], [2003, 110], [2004, 110], [2005, 95], [2006, 85], [2007, 80], [2008, 90], [2009, 85], [2010, 60], [2011, 45], [2012, 70], [2013, 70], [2014, 70], [2015, 90], [2016, 75], [2017, 110], [2018, 85], [2019, 100], [2020, 105], [2021, 80], [2022, 85], [2023, 75], [2024, 75]]",0.9991249179610588,790.0,0.1642252879919093,2.6958644931468068,/a.ɲɛs/,0.9991249179610588,"[{""name"": ""agn\u00e8s"", ""relative_frequency"": 1.0}]"
ahmad,1485,"[[1964, 5], [1968, 5], [1969, 5], [1976, 5], [1977, 5], [1978, 5], [1979, 5], [1980, 10], [1981, 10], [1982, 10], [1983, 5], [1984, 10], [1985, 10], [1986, 5], [1988, 10], [1989, 15], [1990, 15], [1991, 10], [1992, 15], [1993, 15], [1994, 10], [1995, 10], [1996, 15], [1997, 10], [1998, 10], [1999, 10], [2000, 15], [2001, 20], [2002, 15], [2003, 15], [2004, 20], [2005, 30], [2006, 20], [2007, 15], [2008, 30], [2009, 35], [2010, 30], [2011, 35], [2012, 45], [2013, 55], [2014, 60], [2015, 50], [2016, 65], [2017, 70], [2018, 65], [2019, 80], [2020, 80], [2021, 100], [2022, 85], [2023, 105], [2024, 105]]",0.0,755.0,0.15694948409353357,0.043790841963717,/a.mad/,0.0,"[{""name"": ""ahmad"", ""relative_frequency"": 1.0}]"
ahmed,23050,"[[1941, 15], [1942, 5], [1943, 10], [1944, 15], [1945, 20], [1946, 25], [1947, 20], [1948, 25], [1949, 35], [1950, 45], [1951, 65], [1952, 55], [1953, 70], [1954, 90], [1955, 105], [1956, 110], [1957, 125], [1958, 120], [1959, 130], [1960, 165], [1961, 240], [1962, 260], [1963, 305], [1964, 340], [1965, 365], [1966, 365], [1967, 340], [1968, 340], [1969, 325], [1970, 345], [1971, 295], [1972, 295], [1973, 295], [1974, 305], [1975, 290], [1976, 305], [1977, 305], [1978, 305], [1979, 320], [1980, 305], [1981, 315], [1982, 375], [1983, 335], [1984, 340], [1985, 325], [1986, 325], [1987, 275], [1988, 280], [1989, 255], [1990, 235], [1991, 260], [1992, 245], [1993, 240], [1994, 230], [1995, 200], [1996, 195], [1997, 200], [1998, 225], [1999, 265], [2000, 250], [2001, 275], [2002, 290], [2003, 305], [2004, 300], [2005, 375], [2006, 355], [2007, 390], [2008, 375], [2009, 415], [2010, 405], [2011, 425], [2012, 480], [2013, 470], [2014, 515], [2015, 515], [2016, 510], [2017, 515], [2018, 510], [2019, 510], [2020, 510], [2021, 465], [2022, 435], [2023, 405], [2024, 435]]",0.0,4295.0,0.892845078386393,0.6797164358677958,/a.mɛd/,0.0,"[{""name"": ""ahmed"", ""relative_frequency"": 1.0}]"
aicha,11905,"[[1941, 5], [1942, 5], [1943, 10], [1944, 5], [1945, 15], [1946, 20], [1947, 35], [1948, 30], [1949, 45], [1950, 30], [1951, 50], [1952, 50], [1953, 55], [1954, 60], [1955, 90], [1956, 110], [1957, 120], [1958, 120], [1959, 125], [1960, 155], [1961, 165], [1962, 160], [1963, 180], [1964, 200], [1965, 180], [1966, 195], [1967, 190], [1968, 210], [1969, 185], [1970, 200], [1971, 200], [1972, 175], [1973, 190], [1974, 195], [1975, 175], [1976, 180], [1977, 220], [1978, 165], [1979, 170], [1980, 155], [1981, 195], [1982, 215], [1983, 210], [1984, 220], [1985, 195], [1986, 165], [1987, 180], [1988, 145], [1989, 115], [1990, 120], [1991, 115], [1992, 110], [1993, 125], [1994, 110], [1995, 110], [1996, 130], [1997, 115], [1998, 130], [1999, 160], [2000, 175], [2001, 165], [2002, 195], [2003, 160], [2004, 185], [2005, 215], [2006, 235], [2007, 235], [2008, 255], [2009, 275], [2010, 240], [2011, 155], [2012, 95], [2013, 80], [2014, 160], [2015, 145], [2016, 135], [2017, 125], [2018, 110], [2019, 125], [2020, 130], [2021, 135], [2022, 175], [2023, 155], [2024, 155]]",1.0,1245.0,0.2588107386707938,0.35106395527141476,/a.i.ʃa/,1.0,"[{""name"": ""aicha"", ""relative_frequency"": 0.5481123388581952}, {""name"": ""aisha"", ""relative_frequency"": 0.0432780847145488}, {""name"": ""a\u00efcha"", ""relative_frequency"": 0.34875690607734805}, {""name"": ""a\u00efsha"", ""relative_frequency"": 0.05985267034990792}]"
aiden,1535,"[[1994, 5], [1997, 5], [1999, 5], [2000, 5], [2001, 5], [2002, 10], [2003, 10], [2004, 15], [2005, 15], [2006, 10], [2007, 15], [2008, 20], [2009, 25], [2010, 20], [2011, 35], [2012, 40], [2013, 60], [2014, 150], [2015, 155], [2016, 140], [2017, 135], [2018, 110], [2019, 90], [2020, 90], [2021, 95], [2022, 85], [2023, 100], [2024, 85]]",0.03908794788273615,930.0,0.19332850358541223,0.04526528108707448,/aj.dɛn/,0.019013666072489603,"[{""name"": ""aiden"", ""relative_frequency"": 0.09120617944147356}, {""name"": ""ayden"", ""relative_frequency"": 0.9087938205585264}]"
aimy,1790,"[[1988, 5], [1989, 5], [1992, 5], [1993, 10], [1994, 10], [1995, 10], [1996, 10], [1997, 10], [1998, 15], [1999, 15], [2000, 25], [2001, 35], [2002, 35], [2003, 35], [2004, 40], [2005, 45], [2006, 70], [2007, 55], [2008, 95], [2009, 115], [2010, 80], [2011, 100], [2012, 95], [2013, 85], [2014, 105], [2015, 75], [2016, 65], [2017, 70], [2018, 90], [2019, 90], [2020, 65], [2021, 75], [2022, 60], [2023, 45], [2024, 45]]",1.0,605.0,0.12576746738620903,0.0527849206161976,/ɛ.mi/,0.9995835935873413,"[{""name"": ""aimy"", ""relative_frequency"": 0.07453674786591713}, {""name"": ""amy"", ""relative_frequency"": 0.1773891317926296}, {""name"": ""emmie"", ""relative_frequency"": 0.12971059754320216}, {""name"": ""emmy"", ""relative_frequency"": 0.6183635227982511}]"
aimé,1395,"[[1941, 10], [1942, 10], [1943, 5], [1944, 10], [1945, 15], [1946, 15], [1947, 15], [1948, 15], [1949, 10], [1950, 5], [1951, 10], [1952, 10], [1953, 10], [1954, 10], [1955, 5], [1956, 5], [1957, 10], [1958, 5], [1959, 5], [1960, 5], [1961, 10], [1962, 5], [1964, 5], [1965, 5], [1966, 5], [1967, 5], [1968, 5], [1969, 5], [1971, 5], [1972, 5], [1974, 5], [1978, 5], [1985, 5], [1987, 5], [1990, 5], [1992, 5], [1994, 5], [1995, 5], [1996, 5], [1997, 5], [1998, 10], [1999, 5], [2010, 15], [2011, 30], [2012, 50], [2013, 45], [2014, 50], [2015, 55], [2016, 60], [2017, 60], [2018, 70], [2019, 80], [2020, 85], [2021, 110], [2022, 105], [2023, 135], [2024, 140]]",0.0,845.0,0.1756586941179283,0.04113685154167355,/ɛ.me/,0.7796208530805687,"[{""name"": ""aim\u00e9"", ""relative_frequency"": 0.22037914691943128}, {""name"": ""aim\u00e9e"", ""relative_frequency"": 0.7796208530805687}]"
aimée,4935,"[[1941, 180], [1942, 210], [1943, 185], [1944, 175], [1945, 180], [1946, 180], [1947, 190], [1948, 170], [1949, 170], [1950, 150], [1951, 130], [1952, 105], [1953, 85], [1954, 80], [1955, 80], [1956, 75], [1957, 70], [1958, 65], [1959, 45], [1960, 55], [1961, 45], [1962, 45], [1963, 45], [1964, 40], [1965, 40], [1966, 30], [1967, 35], [1968, 25], [1969, 20], [1970, 20], [1971, 15], [1972, 15], [1973, 20], [1974, 20], [1975, 25], [1976, 20], [1977, 10], [1978, 5], [1979, 10], [1980, 20], [1981, 20], [1982, 15], [1983, 10], [1984, 20], [1985, 20], [1986, 20], [1987, 25], [1988, 20], [1989, 25], [1990, 30], [1991, 30], [1992, 25], [1993, 25], [1994, 25], [1995, 40], [1996, 30], [1997, 40], [1998, 40], [1999, 25], [2000, 25], [2001, 40], [2002, 30], [2003, 30], [2004, 35], [2005, 35], [2006, 35], [2007, 50], [2008, 40], [2009, 35], [2010, 15], [2011, 30], [2012, 35], [2013, 35], [2014, 35], [2015, 40], [2016, 35], [2017, 40], [2018, 65], [2019, 60], [2020, 75], [2021, 130], [2022, 120], [2023, 140], [2024, 155]]",1.0,820.0,0.17046169133337422,0.14552714147538276,/ɛ.me/,0.7796208530805687,"[{""name"": ""aim\u00e9"", ""relative_frequency"": 0.22037914691943128}, {""name"": ""aim\u00e9e"", ""relative_frequency"": 0.7796208530805687}]"
aisha,940,"[[1981, 5], [1985, 10], [1986, 5], [1989, 5], [1990, 10], [1991, 5], [1992, 10], [1994, 5], [1995, 5], [1996, 10], [1997, 5], [1998, 5], [1999, 10], [2000, 5], [2001, 5], [2002, 10], [2003, 10], [2004, 15], [2005, 10], [2006, 20], [2007, 15], [2008, 30], [2009, 25], [2010, 25], [2011, 20], [2012, 15], [2013, 35], [2014, 35], [2015, 45], [2016, 40], [2017, 65], [2018, 45], [2019, 60], [2020, 55], [2021, 55], [2022, 70], [2023, 70], [2024, 70]]",1.0,530.0,0.11017645903254675,0.027719455519120525,/a.i.ʃa/,1.0,"[{""name"": ""aicha"", ""relative_frequency"": 0.5481123388581952}, {""name"": ""aisha"", ""relative_frequency"": 0.0432780847145488}, {""name"": ""a\u00efcha"", ""relative_frequency"": 0.34875690607734805}, {""name"": ""a\u00efsha"", ""relative_frequency"": 0.05985267034990792}]"
akram,2470,"[[1973, 5], [1975, 10], [1976, 5], [1977, 5], [1978, 10], [1979, 15], [1980, 15], [1981, 25], [1982, 20], [1983, 30], [1984, 25], [1985, 25], [1986, 25], [1987, 20], [1988, 20], [1989, 20], [1990, 20], [1991, 20], [1992, 15], [1993, 20], [1994, 15], [1995, 15], [1996, 25], [1997, 20], [1998, 20], [1999, 35], [2000, 25], [2001, 40], [2002, 45], [2003, 60], [2004, 50], [2005, 65], [2006, 60], [2007, 60], [2008, 75], [2009, 75], [2010, 70], [2011, 80], [2012, 105], [2013, 100], [2014, 115], [2015, 95], [2016, 105], [2017, 120], [2018, 100], [2019, 95], [2020, 100], [2021, 95], [2022, 75], [2023, 80], [2024, 100]]",0.0,870.0,0.1808556969024824,0.07283729269385926,/a.kʁam/,0.0,"[{""name"": ""akram"", ""relative_frequency"": 1.0}]"
aksel,2970,"[[1985, 5], [1986, 5], [1987, 5], [1988, 5], [1989, 5], [1991, 10], [1992, 5], [1993, 5], [1994, 15], [1995, 10], [1996, 15], [1997, 15], [1998, 20], [1999, 15], [2000, 15], [2001, 25], [2002, 30], [2003, 40], [2004, 40], [2005, 50], [2006, 70], [2007, 75], [2008, 95], [2009, 95], [2010, 120], [2011, 115], [2012, 135], [2013, 145], [2014, 150], [2015, 130], [2016, 140], [2017, 175], [2018, 200], [2019, 215], [2020, 165], [2021, 180], [2022, 145], [2023, 155], [2024, 130]]",0.005050505050505051,1505.0,0.3128595676301563,0.087581683927434,/ak.sɛl/,0.2184795122159212,"[{""name"": ""aksel"", ""relative_frequency"": 0.025327250245171195}, {""name"": ""axel"", ""relative_frequency"": 0.7582398840233658}, {""name"": ""axelle"", ""relative_frequency"": 0.21643286573146292}]"
aksil,1015,"[[1999, 5], [2002, 5], [2003, 5], [2004, 5], [2005, 5], [2006, 5], [2007, 10], [2008, 15], [2009, 20], [2010, 15], [2011, 25], [2012, 45], [2013, 45], [2014, 70], [2015, 75], [2016, 95], [2017, 85], [2018, 70], [2019, 80], [2020, 85], [2021, 80], [2022, 50], [2023, 55], [2024, 65]]",0.0,665.0,0.13824027406913886,0.02993111420415674,/ak.sil/,0.0,"[{""name"": ""aksil"", ""relative_frequency"": 1.0}]"
alaa,1070,"[[1980, 5], [1983, 5], [1984, 5], [1985, 5], [1987, 10], [1988, 5], [1989, 5], [1990, 5], [1991, 10], [1992, 5], [1993, 5], [1995, 5], [1996, 5], [1997, 10], [1999, 10], [2000, 10], [2001, 15], [2002, 10], [2003, 10], [2004, 10], [2005, 15], [2006, 15], [2007, 20], [2008, 20], [2009, 25], [2010, 25], [2011, 25], [2012, 35], [2013, 45], [2014, 55], [2015, 55], [2016, 55], [2017, 70], [2018, 65], [2019, 60], [2020, 65], [2021, 65], [2022, 85], [2023, 60], [2024, 60]]",0.8364485981308412,585.0,0.12160986515856576,0.03155299723984996,/a.la/,0.8364485981308412,"[{""name"": ""alaa"", ""relative_frequency"": 1.0}]"
alan,20975,"[[1944, 5], [1947, 5], [1948, 5], [1949, 5], [1950, 5], [1951, 10], [1952, 5], [1953, 10], [1954, 10], [1955, 20], [1956, 15], [1957, 20], [1958, 20], [1959, 20], [1960, 10], [1961, 15], [1962, 10], [1963, 15], [1964, 5], [1965, 15], [1966, 15], [1967, 5], [1968, 10], [1969, 15], [1970, 15], [1971, 35], [1972, 70], [1973, 130], [1974, 160], [1975, 125], [1976, 165], [1977, 185], [1978, 220], [1979, 235], [1980, 295], [1981, 280], [1982, 305], [1983, 230], [1984, 230], [1985, 235], [1986, 290], [1987, 295], [1988, 355], [1989, 425], [1990, 425], [1991, 440], [1992, 530], [1993, 575], [1994, 585], [1995, 665], [1996, 800], [1997, 890], [1998, 880], [1999, 955], [2000, 970], [2001, 920], [2002, 805], [2003, 795], [2004, 720], [2005, 605], [2006, 590], [2007, 490], [2008, 440], [2009, 365], [2010, 330], [2011, 325], [2012, 275], [2013, 255], [2014, 220], [2015, 180], [2016, 225], [2017, 180], [2018, 180], [2019, 135], [2020, 145], [2021, 160], [2022, 125], [2023, 120], [2024, 125]]",0.0,1395.0,0.2899927553781183,0.6185272122484606,/a.lɑ̃/,0.0,"[{""name"": ""alan"", ""relative_frequency"": 0.5418496512529062}, {""name"": ""allan"", ""relative_frequency"": 0.45815034874709376}]"
alana,2650,"[[1984, 5], [1991, 5], [1992, 5], [1993, 5], [1994, 5], [1995, 10], [1996, 25], [1997, 15], [1998, 30], [1999, 30], [2000, 30], [2001, 35], [2002, 30], [2003, 50], [2004, 60], [2005, 65], [2006, 110], [2007, 170], [2008, 145], [2009, 150], [2010, 110], [2011, 100], [2012, 105], [2013, 90], [2014, 110], [2015, 120], [2016, 115], [2017, 125], [2018, 130], [2019, 135], [2020, 110], [2021, 100], [2022, 110], [2023, 110], [2024, 100]]",1.0,1035.0,0.2151559152805394,0.07814527353794616,/a.la.na/,1.0,"[{""name"": ""alana"", ""relative_frequency"": 1.0}]"
alba,14475,"[[1941, 10], [1942, 10], [1943, 5], [1945, 5], [1947, 5], [1948, 5], [1949, 10], [1950, 10], [1951, 5], [1952, 5], [1953, 10], [1954, 5], [1955, 5], [1956, 5], [1958, 5], [1959, 10], [1960, 10], [1961, 5], [1962, 10], [1964, 5], [1965, 5], [1966, 5], [1967, 5], [1968, 5], [1969, 5], [1972, 5], [1973, 5], [1979, 5], [1981, 5], [1982, 5], [1983, 5], [1984, 5], [1985, 10], [1986, 15], [1987, 5], [1988, 10], [1989, 10], [1990, 10], [1991, 15], [1992, 10], [1993, 10], [1994, 10], [1995, 10], [1996, 10], [1997, 15], [1998, 20], [1999, 20], [2000, 25], [2001, 15], [2002, 15], [2003, 25], [2004, 25], [2005, 30], [2006, 30], [2007, 25], [2008, 50], [2009, 45], [2010, 40], [2011, 40], [2012, 70], [2013, 75], [2014, 85], [2015, 110], [2016, 155], [2017, 150], [2018, 220], [2019, 345], [2020, 985], [2021, 2505], [2022, 3280], [2023, 3090], [2024, 2660]]",1.0,13390.0,2.783514691407172,0.426850126211989,/al.ba/,1.0,"[{""name"": ""alba"", ""relative_frequency"": 1.0}]"
alban,26565,"[[1941, 40], [1942, 35], [1943, 35], [1944, 20], [1945, 30], [1946, 30], [1947, 50], [1948, 45], [1949, 55], [1950, 60], [1951, 45], [1952, 50], [1953, 50], [1954, 45], [1955, 50], [1956, 45], [1957, 45], [1958, 50], [1959, 50], [1960, 55], [1961, 60], [1962, 70], [1963, 65], [1964, 70], [1965, 75], [1966, 90], [1967, 110], [1968, 125], [1969, 135], [1970, 170], [1971, 205], [1972, 310], [1973, 340], [1974, 415], [1975, 320], [1976, 350], [1977, 420], [1978, 415], [1979, 400], [1980, 415], [1981, 405], [1982, 410], [1983, 405], [1984, 480], [1985, 440], [1986, 520], [1987, 525], [1988, 545], [1989, 470], [1990, 395], [1991, 410], [1992, 380], [1993, 375], [1994, 385], [1995, 365], [1996, 460], [1997, 440], [1998, 435], [1999, 460], [2000, 475], [2001, 515], [2002, 505], [2003, 495], [2004, 555], [2005, 635], [2006, 590], [2007, 650], [2008, 605], [2009, 565], [2010, 565], [2011, 540], [2012, 585], [2013, 535], [2014, 540], [2015, 530], [2016, 480], [2017, 535], [2018, 445], [2019, 415], [2020, 425], [2021, 470], [2022, 420], [2023, 380], [2024, 360]]",0.0007528703180877094,3930.0,0.8169688377319032,0.7833695062398264,/al.bɑ̃/,0.0007528703180877094,"[{""name"": ""alban"", ""relative_frequency"": 1.0}]"
